tarih,ürün,kategori,satış_miktarı,birim_fiyat,bölge
2026-09-30,Ürün C,Elektronik,27,170.08,İzmir
2026-02-03,Ürün C,Elektronik,458,183.57,Bursa
2026-07-19,Ürün C,Elektronik,243,130.61,Konya
2026-12-01,Ürün C,Elektronik,332,130.08,Bursa
2026-04-07,Ürün B,Ev,321,116.97,İstanbul
2026-01-13,Ürün B,Elektronik,384,81.13,Antalya
2026-12-13,Ürün B,Ev,137,107.36,İstanbul
2026-12-04,Ürün C,Giyim,426,131.79,Antalya
2026-03-28,Ürün C,Giyim,458,151.99,Antalya
2026-03-13,Ürün C,Giyim,439,180.91,Bursa
2026-12-31,Ürün A,Ev,184,257.17,Ankara
2026-04-09,Ürün C,Ev,104,130.94,İstanbul
2026-02-17,Ürün A,Giyim,301,258.95,Adana
2026-02-06,Ürün C,Elektronik,205,142.3,Adana
2026-03-16,Ürün B,Ev,232,91.01,İstanbul
2026-04-04,Ürün B,Elektronik,14,104.31,Gaziantep
2026-02-26,Ürün C,Ev,170,189.71,İzmir
2026-02-04,Ürün B,Giyim,384,82.28,Konya
2026-05-30,Ürün A,Ev,433,275.55,İzmir
2026-01-30,Ürün A,Giyim,59,250.29,İstanbul
2026-11-05,Ürün C,Giyim,385,167.27,Antalya
2026-04-21,Ürün B,Giyim,322,112.62,İzmir
2026-03-17,Ürün C,Giyim,166,143.95,Konya
2026-05-10,Ürün A,Ev,223,296.26,Konya
2026-07-26,Ürün B,Ev,358,77.9,Gaziantep
2026-12-31,Ürün A,Elektronik,363,349.99,Gaziantep
2026-05-15,Ürün C,Ev,387,173.85,Ankara
2026-11-03,Ürün C,Ev,12,128.61,Gaziantep
2026-10-31,Ürün C,Giyim,330,181.5,İstanbul
2026-09-03,Ürün B,Giyim,18,110.12,Gaziantep
2026-06-06,Ürün C,Giyim,426,197.44,İzmir
2026-08-21,Ürün B,Giyim,311,100.11,İzmir
2026-03-20,Ürün B,Elektronik,280,87.39,İzmir
2026-06-21,Ürün C,Giyim,229,124.32,İstanbul
2026-04-19,Ürün C,Elektronik,379,129.63,Gaziantep
2026-09-07,Ürün A,Elektronik,465,343.94,Ankara
2026-06-04,Ürün B,Ev,50,101.82,Gaziantep
2026-03-29,Ürün A,Elektronik,445,255.5,İstanbul
2026-07-13,Ürün A,Elektronik,462,342.86,Ankara
2026-12-31,Ürün C,Ev,321,156.83,İzmir
2026-12-24,Ürün C,Giyim,344,169.04,İzmir
2026-01-27,Ürün C,Giyim,209,156.91,Gaziantep
2026-08-31,Ürün A,Giyim,50,311.35,İzmir
2026-01-16,Ürün A,Ev,65,331.24,Konya
2026-06-28,Ürün A,Giyim,301,251.16,Konya
2026-06-24,Ürün B,Ev,207,89.16,Gaziantep
2026-08-07,Ürün C,Elektronik,216,172.23,İzmir
2026-08-18,Ürün A,Giyim,163,292.59,Adana
2026-10-01,Ürün B,Giyim,202,109.86,Bursa
2026-05-10,Ürün C,Elektronik,106,175.4,Gaziantep
2026-12-05,Ürün C,Elektronik,405,122.35,Bursa
2026-11-14,Ürün A,Elektronik,138,313.76,Konya
2026-08-31,Ürün B,Giyim,72,78.75,İstanbul
2026-12-07,Ürün C,Giyim,97,138.43,Antalya
2026-08-18,Ürün C,Elektronik,75,149.05,Ankara
2026-05-25,Ürün C,Giyim,207,196.5,Antalya
2026-04-06,Ürün B,Giyim,57,83.81,Gaziantep
2026-04-14,Ürün A,Ev,129,337.85,Konya
2026-02-01,Ürün B,Ev,197,119.87,Konya
2026-07-21,Ürün C,Ev,218,199.88,Gaziantep
2026-12-22,Ürün A,Giyim,168,270.21,İzmir
2026-11-29,Ürün C,Elektronik,466,135.25,Bursa
2026-05-27,Ürün C,Giyim,468,153.33,Gaziantep
2026-11-08,Ürün C,Elektronik,455,176.67,Antalya
2026-09-23,Ürün C,Elektronik,167,177.95,İstanbul
2026-06-06,Ürün A,Elektronik,178,312.21,Konya
2026-08-10,Ürün A,Elektronik,188,311.3,Adana
2026-06-16,Ürün B,Elektronik,416,83.73,Adana
2026-03-18,Ürün C,Ev,322,132.69,Bursa
2026-07-28,Ürün B,Elektronik,352,73.33,İstanbul
2026-05-19,Ürün A,Elektronik,54,261.4,İzmir
2026-05-16,Ürün C,Elektronik,183,153.73,İstanbul
2026-11-01,Ürün C,Giyim,109,167.39,İstanbul
2026-09-23,Ürün A,Giyim,162,267.67,Gaziantep
2026-02-03,Ürün C,Elektronik,362,147.31,Gaziantep
2026-03-13,Ürün B,Ev,332,98.68,Bursa
2026-06-08,Ürün C,Elektronik,485,181.55,Gaziantep
2026-11-26,Ürün C,Giyim,184,120.15,Gaziantep
2026-07-26,Ürün C,Giyim,262,149.48,Konya
2026-08-10,Ürün A,Ev,378,271.54,İzmir
2026-12-18,Ürün A,Ev,130,343.77,Antalya
2026-11-28,Ürün C,Ev,162,145.25,İstanbul
2026-07-14,Ürün B,Giyim,237,96.95,Antalya
2026-05-19,Ürün C,Ev,134,168.88,Adana
2026-03-06,Ürün B,Giyim,120,96.02,Konya
2026-03-11,Ürün B,Elektronik,173,81.86,Bursa
2026-10-25,Ürün C,Giyim,327,173.68,Ankara
2026-03-17,Ürün C,Ev,119,144.03,Gaziantep
2026-09-25,Ürün C,Ev,51,132.18,Adana
2026-04-05,Ürün A,Giyim,104,287.7,Adana
2026-01-09,Ürün C,Elektronik,115,167.48,İstanbul
2026-12-08,Ürün C,Giyim,217,156.19,Konya
2026-07-13,Ürün C,Ev,347,120.26,Antalya
2026-09-08,Ürün A,Ev,14,307.93,Adana
2026-11-18,Ürün B,Giyim,494,81.24,Antalya
2026-03-23,Ürün A,Elektronik,470,333.9,Antalya
2026-09-30,Ürün A,Elektronik,303,340.84,Gaziantep
2026-11-28,Ürün B,Giyim,150,74.15,Adana
2026-07-30,Ürün C,Ev,70,161.62,Ankara
2026-09-19,Ürün C,Giyim,344,142.92,Konya
2026-05-08,Ürün B,Giyim,246,88.2,İstanbul
2026-05-31,Ürün C,Elektronik,474,172.95,Antalya
2026-10-16,Ürün C,Elektronik,104,131.56,Bursa
2026-05-18,Ürün A,Elektronik,489,319.79,Gaziantep
2026-04-16,Ürün A,Giyim,145,251.31,İstanbul
2026-08-01,Ürün A,Giyim,482,260.99,İstanbul
2026-12-19,Ürün C,Ev,169,152.09,Gaziantep
2026-10-04,Ürün B,Elektronik,240,79.79,Adana
2026-12-15,Ürün C,Elektronik,420,161.01,Ankara
2026-07-01,Ürün A,Giyim,488,335.93,Konya
2026-10-16,Ürün C,Giyim,282,173.18,Ankara
2026-10-22,Ürün A,Ev,497,250.84,Konya
2026-01-18,Ürün C,Ev,381,129.67,Adana
2026-03-11,Ürün C,Giyim,434,145.44,Ankara
2026-07-28,Ürün B,Ev,310,114.57,Bursa
2026-05-14,Ürün B,Elektronik,249,70.83,Bursa
2026-12-25,Ürün A,Giyim,291,267.0,Konya
2026-01-07,Ürün B,Elektronik,146,119.31,Ankara
2026-01-01,Ürün B,Elektronik,119,72.84,Adana
2026-06-06,Ürün B,Elektronik,20,116.28,Antalya
2026-08-16,Ürün B,Ev,106,90.76,Konya
2026-09-07,Ürün B,Elektronik,499,111.73,Adana
2026-01-20,Ürün A,Elektronik,432,322.75,İzmir
2026-11-30,Ürün C,Giyim,70,129.84,Ankara
2026-06-21,Ürün B,Giyim,341,75.79,Antalya
2026-10-17,Ürün B,Elektronik,348,104.57,Gaziantep
2026-10-20,Ürün A,Ev,66,278.05,Bursa
2026-01-14,Ürün C,Giyim,328,162.27,İstanbul
2026-04-20,Ürün B,Elektronik,73,115.97,Gaziantep
2026-11-13,Ürün B,Ev,15,95.72,Bursa
2026-09-11,Ürün A,Ev,290,333.06,İzmir
2026-02-07,Ürün A,Elektronik,424,250.0,Ankara
2026-08-26,Ürün C,Ev,20,181.38,Adana
2026-09-02,Ürün C,Ev,160,154.96,Konya
2026-06-25,Ürün B,Ev,345,119.64,İstanbul
2026-04-09,Ürün A,Ev,264,328.85,Konya
2026-02-14,Ürün B,Giyim,93,117.9,Konya
2026-03-22,Ürün C,Giyim,299,196.28,Adana
2026-12-27,Ürün B,Ev,81,86.56,Antalya
2026-03-21,Ürün C,Elektronik,249,126.42,Gaziantep
2026-03-21,Ürün A,Giyim,97,301.48,Gaziantep
2026-07-02,Ürün A,Ev,344,348.04,Gaziantep
2026-07-21,Ürün B,Ev,34,91.98,Ankara
2026-05-19,Ürün B,Elektronik,73,85.4,İzmir
2026-03-04,Ürün A,Ev,231,252.22,İzmir
2026-01-07,Ürün B,Ev,51,109.78,Konya
2026-10-13,Ürün A,Ev,57,261.8,Adana
2026-11-13,Ürün C,Ev,231,183.44,İzmir
2026-03-12,Ürün A,Ev,121,323.18,Antalya
2026-12-11,Ürün A,Ev,101,322.33,Ankara
2026-09-19,Ürün B,Ev,226,86.77,İzmir
2026-10-16,Ürün A,Giyim,362,344.09,Adana
2026-09-06,Ürün C,Giyim,241,134.27,Antalya
2026-01-24,Ürün A,Ev,198,258.24,İstanbul
2026-05-07,Ürün B,Giyim,115,105.73,Antalya
2026-10-03,Ürün A,Giyim,375,264.27,Bursa
2026-06-27,Ürün B,Ev,14,100.74,Adana
2026-07-21,Ürün A,Giyim,214,331.95,İzmir
2026-11-19,Ürün B,Ev,363,119.48,Konya
2026-01-24,Ürün B,Ev,141,108.2,Bursa
2026-05-28,Ürün B,Elektronik,177,108.56,Antalya
2026-11-03,Ürün B,Elektronik,149,85.07,İzmir
2026-09-05,Ürün A,Elektronik,86,271.93,İzmir
2026-03-22,Ürün B,Giyim,194,85.09,Antalya
2026-09-05,Ürün A,Ev,468,299.06,Antalya
2026-04-27,Ürün A,Elektronik,250,253.99,İstanbul
2026-12-26,Ürün C,Giyim,160,161.73,Gaziantep
2026-05-05,Ürün B,Ev,436,116.61,Ankara
2026-04-08,Ürün A,Ev,247,267.98,Adana
2026-11-04,Ürün C,Elektronik,482,155.24,İzmir
2026-02-27,Ürün C,Elektronik,31,128.8,Adana
2026-10-27,Ürün B,Elektronik,302,85.81,Antalya
2026-10-16,Ürün A,Elektronik,459,321.61,Gaziantep
2026-09-08,Ürün B,Ev,210,110.81,Adana
2026-01-15,Ürün B,Giyim,486,94.09,Adana
2026-11-17,Ürün C,Ev,420,166.25,Adana
2026-10-07,Ürün C,Elektronik,208,138.16,Gaziantep
2026-09-12,Ürün A,Elektronik,459,310.59,Ankara
2026-09-11,Ürün A,Ev,236,321.4,Gaziantep
2026-06-25,Ürün A,Ev,381,296.42,Bursa
2026-08-24,Ürün C,Giyim,61,157.83,Ankara
2026-08-26,Ürün C,Ev,391,161.69,Ankara
2026-06-16,Ürün C,Ev,187,128.76,Adana
2026-08-21,Ürün B,Elektronik,135,113.09,Gaziantep
2026-03-19,Ürün C,Ev,411,176.78,Ankara
2026-02-13,Ürün C,Giyim,416,175.28,İzmir
2026-05-23,Ürün A,Ev,165,298.87,İstanbul
2026-01-24,Ürün A,Ev,320,274.61,İzmir
2026-08-30,Ürün B,Giyim,370,118.36,Konya
2026-08-18,Ürün B,Giyim,114,119.17,İzmir
2026-10-21,Ürün B,Giyim,81,119.79,Gaziantep
2026-09-03,Ürün B,Ev,205,75.19,Adana
2026-05-22,Ürün B,Giyim,125,74.01,Gaziantep
2026-01-10,Ürün A,Ev,470,303.7,İstanbul
2026-06-16,Ürün B,Giyim,309,80.36,Antalya
2026-08-17,Ürün A,Elektronik,233,270.07,İzmir
2026-02-05,Ürün C,Ev,487,145.47,İstanbul
2026-02-17,Ürün A,Ev,432,332.85,Gaziantep
2026-03-20,Ürün B,Ev,139,102.45,Bursa
2026-10-21,Ürün C,Ev,87,189.72,İstanbul
2026-10-12,Ürün C,Giyim,486,146.24,İzmir
2026-04-09,Ürün C,Elektronik,294,149.0,İzmir
2026-08-21,Ürün A,Elektronik,238,305.59,Gaziantep
2026-06-25,Ürün B,Ev,298,119.17,Antalya
2026-03-05,Ürün A,Ev,426,260.77,Adana
2026-12-29,Ürün B,Ev,184,97.44,Bursa
2026-03-02,Ürün A,Ev,418,262.39,İstanbul
2026-09-22,Ürün C,Ev,68,193.71,Bursa
2026-06-10,Ürün A,Giyim,360,290.57,Adana
2026-01-07,Ürün A,Elektronik,403,348.02,Ankara
2026-07-14,Ürün A,Giyim,111,285.46,Adana
2026-12-08,Ürün B,Giyim,449,108.05,İzmir
2026-11-07,Ürün A,Giyim,404,302.49,İzmir
2026-08-17,Ürün C,Elektronik,306,141.04,Antalya
2026-11-18,Ürün A,Ev,60,263.96,Konya
2026-04-07,Ürün B,Ev,497,91.46,İstanbul
2026-04-03,Ürün B,Ev,62,83.57,Adana
2026-03-02,Ürün A,Ev,65,338.03,Adana
2026-07-03,Ürün A,Giyim,152,345.78,Antalya
2026-09-03,Ürün B,Elektronik,190,70.81,Ankara
2026-03-16,Ürün A,Giyim,56,266.59,İstanbul
2026-08-02,Ürün B,Elektronik,484,97.92,İzmir
2026-06-28,Ürün B,Elektronik,106,71.56,Gaziantep
2026-10-23,Ürün A,Elektronik,107,319.53,Adana
2026-11-11,Ürün B,Ev,163,91.89,Bursa
2026-09-16,Ürün A,Giyim,85,270.21,Konya
2026-11-30,Ürün C,Elektronik,486,150.64,Bursa
2026-08-19,Ürün A,Giyim,277,286.29,Adana
2026-07-31,Ürün C,Giyim,158,168.56,İstanbul
2026-12-18,Ürün B,Elektronik,94,90.98,Gaziantep
2026-02-26,Ürün A,Ev,260,280.7,Konya
2026-07-09,Ürün B,Ev,325,106.72,Konya
2026-05-21,Ürün C,Ev,276,175.87,Antalya
2026-12-21,Ürün C,Elektronik,218,164.17,İzmir
2026-08-12,Ürün B,Giyim,374,88.1,Bursa
2026-10-26,Ürün C,Giyim,155,171.78,İstanbul
2026-03-21,Ürün B,Ev,430,97.46,Bursa
2026-12-17,Ürün C,Giyim,265,188.52,Adana
2026-08-25,Ürün B,Giyim,469,116.16,İzmir
2026-12-02,Ürün C,Elektronik,96,138.02,Gaziantep
2026-02-11,Ürün C,Elektronik,322,177.87,İstanbul
2026-03-10,Ürün B,Ev,266,93.98,Gaziantep
2026-08-14,Ürün C,Giyim,161,127.68,Adana
2026-01-09,Ürün C,Elektronik,256,120.68,Konya
2026-01-28,Ürün B,Ev,81,96.62,Ankara
2026-12-26,Ürün A,Ev,484,282.63,Konya
2026-05-14,Ürün B,Ev,271,103.35,Antalya
2026-09-17,Ürün A,Ev,111,289.65,Bursa
2026-10-13,Ürün A,Ev,64,312.53,Bursa
2026-05-02,Ürün A,Ev,424,289.57,İstanbul
2026-04-19,Ürün B,Ev,118,96.89,Gaziantep
2026-04-29,Ürün C,Elektronik,121,185.9,Bursa
2026-05-28,Ürün B,Elektronik,79,113.4,Konya
2026-01-06,Ürün C,Ev,415,195.04,Bursa
2026-08-20,Ürün B,Elektronik,330,114.12,Antalya
2026-02-23,Ürün C,Ev,403,134.08,Konya
2026-05-27,Ürün C,Giyim,151,185.54,İstanbul
2026-11-20,Ürün B,Ev,280,88.22,İstanbul
2026-02-15,Ürün A,Giyim,316,276.63,Adana
2026-07-24,Ürün C,Giyim,110,177.06,İzmir
2026-08-29,Ürün A,Ev,442,319.13,İstanbul
2026-03-21,Ürün C,Giyim,292,146.84,Antalya
2026-05-24,Ürün A,Elektronik,482,325.15,Konya
2026-09-04,Ürün B,Giyim,384,83.85,Adana
2026-08-25,Ürün C,Giyim,261,169.01,Gaziantep
2026-06-28,Ürün B,Ev,431,87.51,Antalya
2026-03-25,Ürün B,Giyim,414,72.72,Ankara
2026-09-19,Ürün C,Giyim,24,170.06,Gaziantep
2026-06-19,Ürün A,Giyim,134,308.54,Konya
2026-04-19,Ürün C,Ev,256,162.35,Antalya
2026-01-22,Ürün A,Elektronik,309,327.39,Ankara
2026-12-08,Ürün B,Giyim,359,98.29,Ankara
2026-07-30,Ürün C,Elektronik,189,198.36,Bursa
2026-07-31,Ürün C,Giyim,476,190.4,Bursa
2026-12-14,Ürün B,Elektronik,53,82.2,İzmir
2026-07-29,Ürün C,Elektronik,192,141.29,Adana
2026-10-07,Ürün C,Giyim,157,186.68,Ankara
2026-11-28,Ürün C,Giyim,228,173.05,Adana
2026-04-06,Ürün A,Elektronik,376,281.19,Adana
2026-03-12,Ürün B,Elektronik,262,83.05,Adana
2026-09-13,Ürün A,Ev,90,333.27,Konya
2026-03-16,Ürün C,Ev,361,162.19,Antalya
2026-01-08,Ürün B,Elektronik,443,106.17,Bursa
2026-10-09,Ürün B,Elektronik,402,102.35,Konya
2026-11-14,Ürün C,Giyim,67,166.65,Antalya
2026-04-29,Ürün C,Ev,421,140.89,Bursa
2026-08-31,Ürün B,Giyim,14,73.62,Gaziantep
2026-09-02,Ürün A,Ev,479,256.35,Gaziantep
2026-07-16,Ürün A,Ev,81,275.81,İzmir
2026-08-09,Ürün B,Ev,380,109.84,İstanbul
2026-03-14,Ürün B,Giyim,267,99.98,Bursa
2026-10-05,Ürün C,Elektronik,53,191.92,Bursa
2026-04-24,Ürün C,Giyim,136,126.36,Konya
2026-10-02,Ürün B,Giyim,481,100.02,Bursa
2026-01-04,Ürün B,Ev,305,83.83,Bursa
2026-03-17,Ürün C,Elektronik,174,188.94,Ankara
2026-01-06,Ürün A,Elektronik,75,316.99,Konya
2026-12-09,Ürün B,Elektronik,312,70.04,Konya
2026-05-15,Ürün B,Elektronik,282,112.47,Adana
2026-11-10,Ürün C,Giyim,450,192.75,Antalya
2026-03-28,Ürün C,Ev,450,122.31,Antalya
2026-01-28,Ürün B,Elektronik,308,109.38,İzmir
2026-05-18,Ürün B,Elektronik,134,90.03,Bursa
2026-10-05,Ürün A,Elektronik,247,279.8,Konya
2026-12-10,Ürün A,Elektronik,186,288.75,Konya
2026-09-20,Ürün B,Ev,46,76.96,İstanbul
2026-06-18,Ürün C,Elektronik,372,139.6,İzmir
2026-11-04,Ürün B,Ev,37,88.3,İzmir
2026-12-08,Ürün C,Ev,494,178.75,Antalya
2026-04-26,Ürün A,Ev,429,302.74,İzmir
2026-10-30,Ürün B,Elektronik,66,116.15,İstanbul
2026-02-17,Ürün A,Giyim,129,332.08,Ankara
2026-04-03,Ürün C,Ev,99,151.15,Konya
2026-07-09,Ürün A,Ev,356,338.93,Antalya
2026-01-09,Ürün C,Giyim,104,174.2,Bursa
2026-01-15,Ürün A,Giyim,50,346.32,İzmir
2026-09-03,Ürün C,Giyim,235,159.58,İzmir
2026-10-06,Ürün B,Elektronik,186,84.43,Ankara
2026-04-13,Ürün B,Giyim,467,88.74,Adana
2026-12-06,Ürün C,Ev,129,121.75,Antalya
2026-08-12,Ürün C,Giyim,319,158.23,Konya
2026-07-23,Ürün C,Elektronik,422,193.81,Konya
2026-11-07,Ürün B,Ev,482,87.74,Gaziantep
2026-02-07,Ürün A,Giyim,230,284.24,İzmir
2026-12-29,Ürün A,Elektronik,296,330.35,Gaziantep
2026-01-14,Ürün A,Giyim,288,250.48,İzmir
2026-03-06,Ürün C,Elektronik,287,132.99,Bursa
2026-08-16,Ürün B,Elektronik,375,85.05,İstanbul
2026-11-12,Ürün C,Ev,362,125.3,İstanbul
2026-09-29,Ürün C,Elektronik,445,190.4,Gaziantep
2026-05-31,Ürün C,Giyim,457,143.3,İstanbul
2026-05-23,Ürün C,Elektronik,477,131.57,Ankara
2026-05-22,Ürün A,Elektronik,99,330.11,Bursa
2026-06-22,Ürün B,Giyim,386,77.6,İstanbul
2026-05-16,Ürün C,Elektronik,180,126.89,Konya
2026-03-02,Ürün A,Elektronik,349,321.89,İstanbul
2026-12-01,Ürün B,Ev,274,91.27,İzmir
2026-11-13,Ürün A,Giyim,315,279.44,Antalya
2026-02-23,Ürün A,Elektronik,396,319.42,Antalya
2026-05-04,Ürün A,Elektronik,308,305.44,Ankara
2026-07-02,Ürün B,Ev,14,113.77,İstanbul
2026-10-03,Ürün B,Ev,47,71.33,İstanbul
2026-11-12,Ürün A,Elektronik,490,256.96,Gaziantep
2026-02-10,Ürün B,Giyim,138,93.62,Antalya
2026-05-26,Ürün A,Ev,365,348.97,Gaziantep
2026-02-28,Ürün B,Giyim,99,106.65,İzmir
2026-04-08,Ürün A,Giyim,86,323.65,Bursa
2026-12-03,Ürün C,Ev,34,147.83,Bursa
2026-05-24,Ürün B,Giyim,448,87.92,Ankara
2026-05-17,Ürün A,Giyim,373,337.21,Gaziantep
2026-04-11,Ürün A,Elektronik,285,259.62,Ankara
2026-07-26,Ürün C,Giyim,245,176.06,Bursa
2026-01-28,Ürün C,Giyim,368,153.74,Adana
2026-02-03,Ürün C,Ev,370,121.62,Bursa
2026-03-03,Ürün A,Elektronik,472,305.93,Konya
2026-06-16,Ürün A,Giyim,430,282.33,Bursa
2026-05-20,Ürün A,Elektronik,205,273.7,Gaziantep
2026-05-20,Ürün C,Ev,483,169.5,İzmir
2026-10-10,Ürün B,Elektronik,265,80.59,Antalya
2026-01-31,Ürün A,Elektronik,90,340.47,Gaziantep
2026-06-28,Ürün B,Giyim,264,116.78,Adana
2026-11-05,Ürün A,Ev,281,319.64,Antalya
2026-11-12,Ürün A,Elektronik,167,330.4,Bursa
2026-05-11,Ürün B,Elektronik,279,81.74,İstanbul
2026-11-01,Ürün B,Elektronik,385,79.61,Gaziantep
2026-03-05,Ürün B,Elektronik,236,98.53,Ankara
2026-06-20,Ürün A,Ev,173,279.33,Ankara
2026-10-20,Ürün B,Elektronik,406,106.67,Ankara
2026-01-31,Ürün A,Elektronik,130,267.86,Antalya
2026-06-03,Ürün B,Ev,348,82.36,Gaziantep
2026-09-28,Ürün B,Ev,267,110.68,Antalya
2026-04-23,Ürün C,Giyim,129,170.46,İstanbul
2026-10-04,Ürün A,Elektronik,103,341.12,Adana
2026-02-19,Ürün B,Elektronik,496,79.08,İstanbul
2026-04-11,Ürün B,Elektronik,316,86.52,Bursa
2026-12-18,Ürün C,Giyim,68,148.03,Konya
2026-10-06,Ürün C,Ev,471,172.76,Gaziantep
2026-01-01,Ürün B,Giyim,137,91.18,Konya
2026-12-29,Ürün B,Ev,421,119.99,Adana
2026-01-27,Ürün A,Giyim,181,260.69,Antalya
2026-10-14,Ürün C,Elektronik,377,151.13,Adana
2026-01-20,Ürün A,Ev,279,269.82,Antalya
2026-04-03,Ürün B,Ev,384,87.01,Konya
2026-08-08,Ürün A,Elektronik,394,276.28,İstanbul
2026-04-24,Ürün C,Giyim,175,169.15,İstanbul
2026-10-03,Ürün C,Giyim,376,198.96,Konya
2026-07-20,Ürün C,Elektronik,308,169.72,Antalya
2026-07-05,Ürün A,Ev,292,308.01,Konya
2026-06-18,Ürün A,Elektronik,242,300.63,Adana
2026-08-27,Ürün C,Elektronik,246,120.05,İstanbul
2026-08-20,Ürün C,Elektronik,437,187.14,İzmir
2026-05-13,Ürün C,Elektronik,457,182.83,Bursa
2026-03-03,Ürün C,Giyim,92,164.87,İstanbul
2026-09-12,Ürün A,Elektronik,220,262.83,Gaziantep
2026-05-07,Ürün B,Giyim,78,92.27,Ankara
2026-07-01,Ürün B,Giyim,481,100.4,İzmir
2026-06-30,Ürün B,Ev,196,75.64,Adana
2026-01-18,Ürün C,Ev,180,129.69,Bursa
2026-10-09,Ürün B,Ev,40,96.9,Gaziantep
2026-03-11,Ürün B,Ev,278,111.04,Ankara
2026-07-02,Ürün A,Elektronik,184,338.91,İzmir
2026-12-21,Ürün C,Ev,320,155.99,İzmir
2026-01-30,Ürün A,Elektronik,19,281.7,İstanbul
2026-03-14,Ürün B,Elektronik,259,116.23,Adana
2026-07-18,Ürün A,Giyim,333,322.04,İstanbul
2026-08-11,Ürün A,Elektronik,500,286.08,Gaziantep
2026-05-10,Ürün A,Giyim,274,344.55,Antalya
2026-09-11,Ürün C,Elektronik,54,134.07,İstanbul
2026-04-10,Ürün C,Elektronik,264,137.0,İstanbul
2026-04-13,Ürün C,Giyim,401,151.69,İzmir
2026-01-05,Ürün A,Ev,473,264.26,Bursa
2026-07-10,Ürün B,Elektronik,416,84.04,Ankara
2026-06-01,Ürün A,Ev,201,295.77,Konya
2026-11-22,Ürün C,Giyim,285,133.5,Bursa
2026-01-20,Ürün A,Elektronik,480,296.62,Antalya
2026-02-01,Ürün B,Elektronik,397,81.33,Adana
2026-09-01,Ürün B,Giyim,210,99.05,Adana
2026-03-16,Ürün C,Elektronik,354,173.01,Bursa
2026-07-15,Ürün A,Elektronik,490,290.57,Bursa
2026-03-15,Ürün C,Elektronik,244,143.56,Ankara
2026-01-31,Ürün C,Ev,483,184.86,Gaziantep
2026-02-17,Ürün B,Giyim,170,80.21,İstanbul
2026-05-18,Ürün A,Elektronik,85,256.09,İstanbul
2026-07-14,Ürün A,Giyim,277,340.64,Adana
2026-10-25,Ürün B,Ev,43,75.44,Antalya
2026-02-22,Ürün A,Ev,224,299.74,Bursa
2026-09-05,Ürün B,Giyim,61,112.82,Gaziantep
2026-10-29,Ürün A,Giyim,308,339.51,Bursa
2026-02-07,Ürün C,Giyim,375,121.23,Gaziantep
2026-06-28,Ürün C,Ev,32,191.02,Antalya
2026-10-08,Ürün C,Giyim,199,166.11,İzmir
2026-06-03,Ürün A,Ev,251,266.88,Ankara
2026-07-28,Ürün C,Giyim,159,188.02,Antalya
2026-04-03,Ürün A,Giyim,135,269.67,Ankara
2026-01-30,Ürün A,Giyim,214,324.34,Konya
2026-10-19,Ürün B,Giyim,79,79.41,İstanbul
2026-05-02,Ürün A,Giyim,165,270.64,Bursa
2026-07-14,Ürün A,Elektronik,334,332.79,Antalya
2026-11-21,Ürün A,Ev,398,340.72,Gaziantep
2026-10-21,Ürün B,Elektronik,361,82.19,İstanbul
2026-10-19,Ürün A,Ev,397,314.68,Adana
2026-05-03,Ürün B,Giyim,357,102.12,Ankara
2026-05-19,Ürün C,Ev,272,181.44,Ankara
2026-01-26,Ürün A,Elektronik,435,268.11,Bursa
2026-01-26,Ürün C,Elektronik,476,167.06,Ankara
2026-10-22,Ürün C,Ev,465,126.75,Ankara
2026-05-21,Ürün A,Ev,118,323.95,Gaziantep
2026-10-31,Ürün B,Ev,367,115.87,Antalya
2026-02-28,Ürün C,Elektronik,259,161.96,Bursa
2026-03-18,Ürün C,Giyim,344,137.96,Bursa
2026-03-20,Ürün A,Ev,286,264.21,İzmir
2026-05-22,Ürün A,Ev,184,341.56,Antalya
2026-08-25,Ürün C,Elektronik,50,124.53,İstanbul
2026-01-18,Ürün C,Ev,238,123.19,İzmir
2026-03-11,Ürün A,Giyim,122,285.18,Gaziantep
2026-02-17,Ürün C,Ev,309,198.32,İzmir
2026-03-29,Ürün C,Ev,471,152.41,Antalya
2026-08-25,Ürün C,Elektronik,264,151.86,İstanbul
2026-07-08,Ürün B,Ev,387,88.19,Antalya
2026-02-18,Ürün C,Giyim,306,163.86,İzmir
2026-03-27,Ürün B,Ev,211,78.84,Antalya
2026-03-05,Ürün C,Giyim,50,178.08,Konya
2026-10-12,Ürün C,Elektronik,368,141.34,Konya
2026-04-09,Ürün B,Elektronik,309,77.66,Adana
2026-07-18,Ürün C,Ev,258,171.92,Gaziantep
2026-04-28,Ürün A,Ev,289,305.03,Ankara
2026-08-21,Ürün C,Ev,500,178.21,Ankara
2026-03-07,Ürün C,Giyim,32,191.0,Antalya
2026-05-15,Ürün B,Elektronik,293,84.75,Bursa
2026-01-16,Ürün C,Ev,433,140.16,Adana
2026-08-14,Ürün B,Ev,250,119.45,Gaziantep
2026-06-10,Ürün B,Elektronik,370,112.5,Bursa
2026-07-28,Ürün A,Ev,317,325.0,Antalya
2026-08-08,Ürün C,Ev,166,144.88,Konya
2026-11-04,Ürün B,Ev,397,71.93,Gaziantep
2026-06-08,Ürün B,Ev,196,103.81,Ankara
2026-06-19,Ürün B,Ev,355,88.92,Ankara
2026-04-03,Ürün A,Elektronik,465,291.58,Bursa
2026-08-27,Ürün B,Giyim,146,88.07,Ankara
