date,product,category,sales_quantity,unit_price,region
2026-04-04,Product C,Home,432,199.27,Bursa
2026-07-27,Product C,Home,486,141.43,Antalya
2026-08-29,Product B,Electronics,329,89.08,Antalya
2026-06-07,Product B,Apparel,319,105.79,Bursa
2026-02-12,Product A,Electronics,447,321.26,Adana
2026-05-13,Product C,Home,19,198.75,Gaziantep
2026-08-05,Product C,Apparel,48,145.78,Ankara
2026-09-03,Product C,Home,37,172.4,Istanbul
2026-01-14,Product A,Apparel,438,348.56,Adana
2026-03-03,Product B,Electronics,451,113.01,Ankara
2026-02-25,Product A,Apparel,385,323.56,Konya
2026-12-25,Product B,Apparel,139,113.95,Ankara
2026-12-23,Product B,Home,212,95.54,Istanbul
2026-10-25,Product C,Home,58,125.14,Istanbul
2026-05-22,Product A,Apparel,435,303.14,Izmir
2026-11-08,Product B,Apparel,82,82.55,Izmir
2026-01-02,Product B,Electronics,192,111.25,Konya
2026-01-25,Product A,Electronics,477,299.09,Bursa
2026-11-14,Product C,Apparel,271,143.27,Gaziantep
2026-02-24,Product A,Electronics,91,251.67,Gaziantep
2026-08-25,Product C,Home,322,192.26,Bursa
2026-11-21,Product A,Electronics,466,267.04,Antalya
2026-11-02,Product A,Apparel,95,291.55,Izmir
2026-03-23,Product B,Electronics,198,84.56,Izmir
2026-09-23,Product B,Electronics,132,84.26,Ankara
2026-11-06,Product A,Electronics,213,291.92,Antalya
2026-07-07,Product C,Apparel,194,153.4,Konya
2026-09-03,Product A,Electronics,260,308.94,Adana
2026-11-29,Product B,Apparel,266,88.17,Ankara
2026-09-05,Product A,Electronics,418,306.26,Ankara
2026-05-19,Product B,Electronics,343,82.31,Istanbul
2026-12-03,Product C,Apparel,481,194.78,Konya
2026-09-24,Product A,Apparel,52,311.94,Konya
2026-08-30,Product A,Electronics,441,250.69,Bursa
2026-04-26,Product B,Home,30,104.7,Bursa
2026-09-20,Product A,Apparel,186,283.04,Gaziantep
2026-10-18,Product C,Apparel,466,137.24,Izmir
2026-01-29,Product C,Electronics,288,194.9,Gaziantep
2026-02-07,Product A,Home,289,315.47,Istanbul
2026-06-27,Product C,Electronics,459,146.6,Gaziantep
2026-11-14,Product B,Electronics,401,94.13,Gaziantep
2026-01-07,Product A,Apparel,299,311.88,Istanbul
2026-01-08,Product C,Electronics,272,167.04,Ankara
2026-01-03,Product A,Electronics,289,251.32,Bursa
2026-03-20,Product B,Apparel,57,96.0,Istanbul
2026-12-25,Product A,Electronics,347,293.93,Bursa
2026-05-31,Product A,Electronics,368,311.36,Adana
2026-08-17,Product C,Electronics,471,175.02,Gaziantep
2026-01-23,Product C,Home,148,167.29,Izmir
2026-10-29,Product B,Electronics,213,88.34,Izmir
2026-03-17,Product A,Home,498,348.35,Adana
2026-09-03,Product B,Home,396,99.98,Adana
2026-11-10,Product C,Apparel,233,154.61,Konya
2026-05-20,Product C,Home,260,129.34,Antalya
2026-07-29,Product A,Apparel,453,270.94,Antalya
2026-01-13,Product B,Home,125,98.86,Antalya
2026-01-25,Product C,Apparel,386,150.02,Istanbul
2026-07-12,Product A,Apparel,245,318.32,Konya
2026-10-03,Product B,Home,45,89.36,Ankara
2026-04-10,Product A,Electronics,11,264.45,Ankara
2026-07-12,Product C,Apparel,235,158.09,Izmir
2026-03-22,Product C,Apparel,106,198.97,Ankara
2026-05-30,Product B,Electronics,341,93.98,Istanbul
2026-12-28,Product B,Apparel,169,100.66,Istanbul
2026-04-08,Product C,Home,409,174.7,Bursa
2026-06-17,Product A,Home,56,252.0,Antalya
2026-10-03,Product A,Home,83,277.2,Konya
2026-08-03,Product A,Apparel,183,296.72,Izmir
2026-05-23,Product B,Electronics,333,109.29,Ankara
2026-08-05,Product B,Electronics,433,109.5,Antalya
2026-08-17,Product C,Electronics,121,181.42,Gaziantep
2026-09-09,Product A,Apparel,404,304.42,Adana
2026-08-26,Product C,Home,263,122.22,Bursa
2026-11-07,Product A,Apparel,287,254.46,Adana
2026-02-20,Product C,Electronics,56,137.72,Konya
2026-06-20,Product A,Electronics,394,340.57,Gaziantep
2026-02-16,Product B,Apparel,55,93.68,Ankara
2026-06-03,Product B,Home,81,70.94,Konya
2026-07-23,Product A,Electronics,474,336.49,Gaziantep
2026-07-13,Product C,Electronics,268,123.87,Konya
2026-10-26,Product C,Home,429,176.01,Gaziantep
2026-07-30,Product B,Electronics,421,105.57,Izmir
2026-01-01,Product C,Electronics,28,182.7,Konya
2026-12-28,Product B,Home,323,112.11,Ankara
2026-11-12,Product C,Apparel,29,139.04,Istanbul
2026-10-08,Product A,Electronics,59,280.7,Ankara
2026-09-24,Product A,Apparel,83,297.21,Adana
2026-10-19,Product A,Electronics,364,265.87,Gaziantep
2026-08-03,Product B,Home,239,106.61,Ankara
2026-10-15,Product B,Home,315,114.54,Konya
2026-01-24,Product B,Apparel,421,83.98,Konya
2026-09-01,Product A,Apparel,60,339.07,Antalya
2026-09-11,Product B,Home,92,114.7,Izmir
2026-09-01,Product A,Electronics,42,291.06,Izmir
2026-07-31,Product B,Home,223,70.55,Ankara
2026-04-15,Product C,Apparel,355,159.35,Konya
2026-10-02,Product A,Home,380,253.9,Bursa
2026-03-23,Product A,Apparel,180,311.75,Bursa
2026-09-29,Product A,Electronics,249,278.04,Gaziantep
2026-06-15,Product A,Electronics,429,279.66,Gaziantep
2026-08-16,Product C,Electronics,327,153.3,Bursa
2026-09-20,Product C,Electronics,121,125.93,Antalya
2026-06-13,Product C,Home,184,155.65,Gaziantep
2026-08-07,Product C,Electronics,246,124.77,Adana
2026-08-31,Product B,Electronics,385,91.75,Bursa
2026-11-03,Product C,Apparel,218,121.13,Istanbul
2026-04-30,Product C,Home,286,123.43,Gaziantep
2026-11-19,Product A,Home,174,325.68,Adana
2026-02-09,Product B,Home,92,100.84,Adana
2026-07-30,Product A,Home,200,251.45,Adana
2026-07-17,Product A,Electronics,93,319.85,Konya
2026-08-27,Product B,Electronics,245,104.67,Antalya
2026-04-02,Product A,Electronics,32,341.32,Gaziantep
2026-11-24,Product B,Electronics,54,115.07,Antalya
2026-11-19,Product B,Home,31,106.58,Antalya
2026-08-07,Product B,Home,192,105.82,Gaziantep
2026-08-02,Product A,Apparel,51,282.06,Bursa
2026-12-09,Product B,Apparel,41,102.46,Izmir
2026-11-19,Product A,Apparel,112,293.77,Izmir
2026-01-19,Product B,Electronics,460,78.13,Konya
2026-08-18,Product A,Apparel,103,255.32,Izmir
2026-09-15,Product A,Apparel,39,306.33,Konya
2026-02-10,Product A,Home,373,335.36,Gaziantep
2026-05-18,Product B,Home,29,100.9,Antalya
2026-11-18,Product A,Electronics,45,307.18,Istanbul
2026-08-01,Product A,Apparel,104,311.15,Gaziantep
2026-10-14,Product A,Electronics,192,295.09,Adana
2026-04-26,Product A,Electronics,277,293.95,Istanbul
2026-10-18,Product B,Apparel,283,105.95,Adana
2026-02-18,Product C,Home,334,125.46,Konya
2026-12-02,Product A,Electronics,133,309.61,Bursa
2026-09-02,Product A,Apparel,232,271.19,Gaziantep
2026-03-07,Product B,Apparel,208,83.79,Gaziantep
2026-03-15,Product A,Home,381,312.62,Antalya
2026-06-17,Product A,Apparel,80,297.31,Ankara
2026-01-20,Product A,Electronics,113,338.37,Istanbul
2026-06-27,Product A,Home,468,343.53,Istanbul
2026-01-21,Product A,Home,43,321.44,Ankara
2026-04-19,Product A,Electronics,37,322.44,Gaziantep
2026-10-13,Product C,Home,139,159.68,Gaziantep
2026-09-16,Product A,Electronics,251,325.93,Konya
2026-08-28,Product C,Apparel,79,147.81,Izmir
2026-08-01,Product C,Electronics,18,168.24,Gaziantep
2026-06-15,Product C,Electronics,322,198.68,Konya
2026-03-14,Product C,Electronics,401,184.02,Bursa
2026-02-07,Product A,Apparel,498,320.49,Konya
2026-12-07,Product B,Home,230,71.18,Konya
2026-03-17,Product B,Home,455,89.89,Gaziantep
2026-06-15,Product B,Home,413,88.5,Ankara
2026-05-08,Product C,Home,360,198.94,Istanbul
2026-03-17,Product A,Electronics,355,339.15,Antalya
2026-01-03,Product B,Electronics,275,70.18,Bursa
2026-01-23,Product A,Electronics,442,315.19,Izmir
2026-08-30,Product B,Apparel,57,78.3,Antalya
2026-09-21,Product C,Electronics,308,126.5,Adana
2026-09-09,Product A,Home,21,349.03,Antalya
2026-03-14,Product B,Electronics,255,89.08,Bursa
2026-09-07,Product B,Apparel,34,117.26,Adana
2026-08-06,Product A,Home,188,274.25,Konya
2026-01-14,Product B,Electronics,258,87.37,Antalya
2026-05-02,Product C,Electronics,57,169.28,Antalya
2026-08-16,Product A,Apparel,207,253.27,Bursa
2026-05-09,Product A,Electronics,42,291.3,Antalya
2026-05-17,Product B,Electronics,17,106.66,Istanbul
2026-07-20,Product B,Home,54,78.75,Izmir
2026-12-05,Product C,Apparel,296,146.5,Gaziantep
2026-02-04,Product A,Apparel,341,262.14,Gaziantep
2026-05-20,Product C,Electronics,436,189.1,Gaziantep
2026-07-26,Product A,Electronics,168,339.91,Adana
2026-10-11,Product B,Apparel,240,107.92,Bursa
2026-08-06,Product B,Electronics,477,115.95,Adana
2026-03-09,Product A,Apparel,284,270.37,Bursa
2026-09-30,Product A,Apparel,284,349.86,Gaziantep
2026-07-09,Product C,Home,181,137.93,Adana
2026-08-12,Product A,Electronics,285,319.93,Antalya
2026-12-16,Product C,Apparel,282,192.58,Antalya
2026-06-22,Product A,Apparel,243,314.13,Gaziantep
2026-04-10,Product B,Apparel,80,102.12,Antalya
2026-03-17,Product B,Home,145,82.36,Adana
2026-07-13,Product A,Apparel,58,316.17,Izmir
2026-08-14,Product A,Home,418,271.0,Konya
2026-12-24,Product B,Apparel,57,89.1,Bursa
2026-11-07,Product B,Electronics,472,111.17,Konya
2026-08-10,Product C,Home,463,193.02,Izmir
2026-09-24,Product C,Apparel,82,134.82,Gaziantep
2026-12-13,Product A,Electronics,366,267.4,Izmir
2026-02-14,Product B,Apparel,23,92.65,Gaziantep
2026-09-10,Product B,Apparel,40,106.68,Adana
2026-09-16,Product B,Electronics,201,105.65,Adana
2026-06-16,Product A,Home,277,291.41,Konya
2026-11-27,Product B,Apparel,37,89.33,Antalya
2026-06-05,Product C,Electronics,458,133.65,Bursa
2026-02-09,Product A,Home,229,321.55,Gaziantep
2026-09-18,Product A,Home,328,326.26,Konya
2026-05-16,Product C,Home,435,155.01,Ankara
2026-05-14,Product A,Home,276,297.28,Ankara
2026-04-14,Product A,Apparel,18,270.58,Ankara
2026-05-31,Product B,Home,174,75.82,Ankara
2026-12-03,Product C,Apparel,73,173.11,Gaziantep
2026-02-01,Product B,Electronics,243,70.02,Istanbul
2026-11-03,Product A,Apparel,84,276.69,Ankara
2026-11-23,Product B,Apparel,14,74.69,Konya
2026-04-05,Product A,Electronics,361,277.0,Izmir
2026-06-20,Product C,Apparel,392,130.79,Ankara
2026-10-03,Product B,Home,340,117.91,Bursa
2026-02-20,Product A,Electronics,158,291.05,Antalya
2026-09-13,Product C,Apparel,399,197.78,Bursa
2026-08-30,Product A,Home,264,343.28,Izmir
2026-01-24,Product B,Electronics,312,103.12,Konya
2026-03-25,Product B,Electronics,139,78.26,Istanbul
2026-12-02,Product C,Apparel,386,152.54,Konya
2026-01-02,Product A,Apparel,88,320.73,Gaziantep
2026-10-16,Product A,Apparel,48,340.99,Ankara
2026-03-22,Product A,Home,454,312.8,Ankara
2026-03-19,Product C,Electronics,245,198.43,Ankara
2026-11-04,Product A,Home,51,266.48,Antalya
2026-04-04,Product B,Home,179,89.85,Gaziantep
2026-08-03,Product C,Home,83,182.93,Ankara
2026-08-12,Product B,Home,180,96.54,Bursa
2026-01-19,Product B,Electronics,158,118.17,Adana
2026-10-30,Product A,Home,357,300.28,Ankara
2026-08-18,Product C,Electronics,387,140.19,Gaziantep
2026-08-12,Product C,Electronics,437,181.21,Antalya
2026-05-18,Product A,Apparel,96,310.29,Antalya
2026-11-26,Product A,Home,310,347.93,Konya
2026-04-20,Product C,Apparel,391,123.74,Gaziantep
2026-09-14,Product C,Home,339,199.48,Konya
2026-06-16,Product C,Electronics,252,197.19,Antalya
2026-03-09,Product A,Home,154,349.94,Gaziantep
2026-03-22,Product A,Home,358,324.25,Bursa
2026-11-16,Product A,Apparel,463,254.97,Ankara
2026-01-04,Product A,Electronics,475,320.97,Konya
2026-09-30,Product B,Home,455,86.81,Konya
2026-11-09,Product B,Apparel,277,101.58,Bursa
2026-04-18,Product A,Electronics,180,300.43,Konya
2026-03-03,Product C,Home,18,185.89,Bursa
2026-04-11,Product C,Home,291,146.4,Antalya
2026-06-12,Product A,Home,274,328.66,Istanbul
2026-09-23,Product C,Home,400,167.33,Ankara
2026-05-31,Product C,Home,380,139.36,Istanbul
2026-11-09,Product A,Home,251,286.49,Konya
2026-07-15,Product A,Electronics,295,265.62,Gaziantep
2026-07-07,Product A,Electronics,247,286.2,Izmir
2026-10-10,Product B,Home,406,105.11,Antalya
2026-03-03,Product B,Home,247,90.79,Bursa
2026-02-22,Product A,Apparel,50,254.95,Konya
2026-10-11,Product B,Home,399,73.15,Konya
2026-03-10,Product A,Electronics,294,291.37,Bursa
2026-06-09,Product C,Apparel,315,133.8,Antalya
2026-05-20,Product A,Electronics,111,295.22,Konya
2026-04-19,Product A,Apparel,211,280.82,Adana
2026-01-02,Product A,Electronics,478,317.71,Konya
2026-06-03,Product A,Apparel,323,315.26,Gaziantep
2026-12-18,Product B,Apparel,420,86.93,Izmir
2026-10-04,Product C,Electronics,82,164.07,Antalya
2026-01-04,Product A,Apparel,442,331.7,Antalya
2026-04-08,Product C,Home,443,179.84,Izmir
2026-04-10,Product B,Electronics,402,87.39,Adana
2026-07-23,Product C,Home,299,174.47,Bursa
2026-06-07,Product B,Apparel,186,95.25,Istanbul
2026-11-06,Product C,Home,38,131.34,Ankara
2026-11-20,Product A,Apparel,237,331.09,Istanbul
2026-04-17,Product B,Apparel,281,81.92,Adana
2026-08-04,Product A,Home,80,288.1,Adana
2026-03-31,Product A,Home,188,290.72,Konya
2026-02-17,Product A,Electronics,238,265.62,Antalya
2026-02-25,Product A,Electronics,83,299.43,Antalya
2026-04-15,Product C,Electronics,127,168.71,Istanbul
2026-05-24,Product B,Home,197,95.44,Bursa
2026-02-24,Product C,Apparel,98,163.37,Antalya
2026-03-14,Product B,Home,14,117.52,Izmir
2026-02-26,Product C,Electronics,34,183.6,Istanbul
2026-04-29,Product A,Electronics,403,307.09,Ankara
2026-05-14,Product A,Electronics,435,317.66,Adana
2026-03-22,Product B,Electronics,93,115.89,Istanbul
2026-08-20,Product A,Apparel,315,282.52,Gaziantep
2026-07-22,Product B,Home,488,80.72,Istanbul
2026-12-11,Product A,Apparel,59,267.93,Bursa
2026-05-07,Product A,Electronics,465,304.32,Antalya
2026-12-17,Product B,Electronics,338,94.3,Antalya
2026-03-30,Product A,Home,240,321.75,Ankara
2026-02-16,Product B,Electronics,236,70.05,Istanbul
2026-12-15,Product A,Apparel,27,268.26,Izmir
2026-08-14,Product C,Apparel,209,191.27,Bursa
2026-09-18,Product A,Home,286,303.0,Adana
2026-05-02,Product A,Home,480,276.68,Antalya
2026-07-06,Product C,Home,150,154.72,Adana
2026-04-02,Product C,Apparel,94,132.37,Konya
2026-11-26,Product C,Electronics,321,197.45,Istanbul
2026-11-12,Product C,Home,482,169.4,Ankara
2026-04-01,Product B,Electronics,157,75.26,Ankara
2026-10-20,Product A,Home,292,260.98,Izmir
2026-06-07,Product B,Home,279,84.87,Antalya
2026-07-19,Product B,Apparel,435,83.61,Bursa
2026-01-28,Product B,Apparel,273,111.94,Adana
2026-07-29,Product B,Home,274,88.27,Konya
2026-04-07,Product B,Electronics,344,112.56,Gaziantep
2026-02-16,Product A,Home,491,276.97,Antalya
2026-03-03,Product B,Home,431,115.47,Izmir
2026-02-08,Product B,Home,275,112.53,Bursa
2026-08-14,Product B,Electronics,101,89.68,Adana
2026-07-05,Product C,Electronics,112,122.78,Konya
2026-07-16,Product C,Apparel,409,172.39,Gaziantep
2026-01-09,Product B,Apparel,413,102.23,Gaziantep
2026-07-29,Product A,Electronics,163,254.37,Izmir
2026-09-18,Product C,Home,459,123.6,Adana
2026-08-27,Product C,Electronics,350,195.38,Izmir
2026-09-26,Product C,Apparel,286,131.25,Gaziantep
2026-09-20,Product C,Apparel,421,164.75,Ankara
2026-09-17,Product B,Home,377,93.67,Adana
2026-10-01,Product B,Home,286,105.56,Gaziantep
2026-09-13,Product B,Apparel,13,88.11,Bursa
2026-07-19,Product B,Apparel,269,112.43,Izmir
2026-03-27,Product A,Home,374,306.81,Ankara
2026-07-14,Product A,Home,140,267.54,Ankara
2026-03-19,Product C,Apparel,415,193.76,Bursa
2026-02-08,Product A,Home,306,329.75,Izmir
2026-01-07,Product C,Home,11,148.87,Ankara
2026-04-05,Product A,Home,457,263.93,Antalya
2026-07-02,Product B,Electronics,259,70.85,Istanbul
2026-08-17,Product C,Home,476,171.46,Bursa
2026-12-09,Product A,Apparel,322,321.93,Istanbul
2026-09-07,Product A,Electronics,180,311.2,Izmir
2026-09-21,Product C,Electronics,347,159.03,Gaziantep
2026-09-28,Product B,Home,79,77.02,Ankara
2026-02-17,Product A,Home,71,291.22,Istanbul
2026-07-23,Product C,Apparel,446,144.61,Istanbul
2026-11-01,Product B,Home,470,85.32,Bursa
2026-07-06,Product C,Electronics,96,162.96,Antalya
2026-06-06,Product C,Home,415,130.85,Bursa
2026-08-08,Product B,Electronics,317,78.91,Antalya
2026-07-29,Product B,Electronics,443,119.36,Adana
2026-03-03,Product C,Apparel,483,142.67,Bursa
2026-05-23,Product B,Apparel,263,105.74,Izmir
2026-06-06,Product A,Electronics,130,330.34,Antalya
2026-11-23,Product A,Home,355,274.03,Bursa
2026-12-17,Product B,Electronics,212,112.39,Antalya
2026-12-11,Product A,Home,257,336.44,Izmir
2026-05-09,Product C,Electronics,232,137.17,Istanbul
2026-04-03,Product A,Apparel,61,264.81,Izmir
2026-03-05,Product B,Home,484,97.99,Antalya
2026-03-11,Product B,Home,319,117.48,Adana
2026-01-12,Product A,Home,178,280.41,Izmir
2026-02-14,Product A,Electronics,367,254.31,Gaziantep
2026-11-30,Product B,Electronics,452,82.78,Bursa
2026-08-07,Product B,Electronics,433,114.93,Izmir
2026-08-24,Product C,Electronics,132,193.02,Gaziantep
2026-09-05,Product B,Electronics,50,96.77,Konya
2026-04-15,Product A,Apparel,164,343.66,Konya
2026-09-06,Product A,Electronics,482,287.45,Bursa
2026-11-02,Product C,Electronics,497,145.51,Adana
2026-09-24,Product A,Electronics,249,281.81,Ankara
2026-08-30,Product C,Home,57,121.78,Adana
2026-12-15,Product B,Electronics,458,85.35,Istanbul
2026-09-14,Product C,Home,269,159.85,Izmir
2026-03-26,Product B,Electronics,455,98.51,Antalya
2026-12-16,Product C,Apparel,437,121.2,Ankara
2026-12-22,Product A,Electronics,442,251.17,Antalya
2026-02-15,Product B,Electronics,84,87.76,Istanbul
2026-10-01,Product B,Electronics,376,70.29,Izmir
2026-10-28,Product B,Electronics,54,75.59,Ankara
2026-08-18,Product B,Electronics,105,75.82,Ankara
2026-11-14,Product B,Electronics,231,114.8,Bursa
2026-05-23,Product B,Electronics,298,86.75,Istanbul
2026-05-27,Product A,Electronics,367,277.1,Gaziantep
2026-07-30,Product A,Electronics,363,336.7,Adana
2026-04-28,Product A,Home,73,338.94,Izmir
2026-12-01,Product C,Electronics,229,179.3,Izmir
2026-07-12,Product B,Electronics,125,70.72,Gaziantep
2026-08-13,Product A,Home,341,340.61,Bursa
2026-04-30,Product C,Home,33,141.59,Izmir
2026-02-07,Product B,Electronics,17,114.31,Konya
2026-03-13,Product A,Apparel,364,319.76,Adana
2026-01-14,Product A,Electronics,295,261.82,Antalya
2026-05-27,Product C,Apparel,205,153.41,Bursa
2026-06-09,Product B,Electronics,322,75.48,Izmir
2026-06-20,Product C,Home,327,196.38,Ankara
2026-09-14,Product B,Electronics,195,91.21,Istanbul
2026-04-26,Product C,Apparel,490,179.19,Adana
2026-12-23,Product C,Electronics,262,126.23,Izmir
2026-05-12,Product C,Home,58,141.18,Konya
2026-03-07,Product A,Apparel,368,279.15,Adana
2026-12-10,Product A,Home,216,342.65,Konya
2026-09-19,Product A,Electronics,246,310.61,Konya
2026-02-01,Product C,Apparel,488,182.74,Antalya
2026-05-09,Product B,Apparel,32,73.28,Bursa
2026-11-01,Product B,Apparel,75,100.38,Izmir
2026-09-10,Product C,Apparel,205,162.69,Izmir
2026-05-29,Product A,Apparel,142,347.88,Konya
2026-02-02,Product A,Home,137,302.68,Antalya
2026-04-17,Product A,Apparel,286,296.73,Bursa
2026-10-24,Product C,Apparel,497,132.78,Adana
2026-02-09,Product C,Home,77,130.33,Antalya
2026-04-30,Product C,Apparel,406,147.2,Izmir
2026-12-26,Product B,Home,355,94.81,Antalya
2026-04-03,Product C,Apparel,476,128.17,Gaziantep
2026-08-06,Product C,Apparel,346,131.55,Konya
2026-01-17,Product A,Electronics,203,339.68,Adana
2026-05-25,Product B,Electronics,112,91.71,Istanbul
2026-08-26,Product A,Home,99,274.72,Ankara
2026-11-01,Product A,Electronics,435,271.4,Gaziantep
2026-06-10,Product C,Electronics,473,173.49,Gaziantep
2026-11-06,Product A,Home,57,282.87,Adana
2026-09-25,Product A,Apparel,118,301.25,Bursa
2026-01-04,Product A,Apparel,393,258.84,Izmir
2026-10-13,Product A,Apparel,152,346.37,Adana
2026-12-20,Product B,Electronics,493,84.53,Gaziantep
2026-10-01,Product C,Home,284,146.56,Ankara
2026-07-12,Product C,Apparel,222,140.19,Konya
2026-10-24,Product C,Home,347,154.02,Konya
2026-08-26,Product B,Apparel,467,90.32,Izmir
2026-05-19,Product A,Electronics,283,309.5,Bursa
2026-12-12,Product A,Home,381,320.13,Bursa
2026-02-18,Product A,Apparel,90,321.54,Bursa
2026-02-01,Product B,Home,81,98.42,Gaziantep
2026-01-06,Product B,Electronics,498,116.18,Adana
2026-01-13,Product B,Electronics,287,70.48,Adana
2026-05-07,Product B,Apparel,386,92.54,Gaziantep
2026-10-28,Product B,Apparel,416,89.77,Ankara
2026-02-28,Product C,Electronics,99,150.57,Gaziantep
2026-02-21,Product C,Apparel,107,180.43,Istanbul
2026-01-28,Product A,Home,163,286.16,Konya
2026-07-12,Product B,Electronics,237,115.69,Adana
2026-04-25,Product A,Home,217,348.65,Izmir
2026-02-06,Product A,Home,458,322.67,Ankara
2026-09-30,Product B,Home,437,99.34,Antalya
2026-08-23,Product A,Apparel,420,308.15,Izmir
2026-09-07,Product C,Electronics,328,168.63,Izmir
